['stringId_A', 'stringId_B', 'preferredName_A', 'preferredName_B', 'ncbiTaxonId', 'score', 'nscore', 'fscore', 'pscore', 'ascore', 'escore', 'dscore', 'tscore']
['9606.ENSP00000363089', '9606.ENSP00000329967', 'TLR4', 'TBK1', '9606', '0.991', '0', '0', '0', '0.061', '0.551', '0.9', '0.824']
['9606.ENSP00000365435', '9606.ENSP00000398698', 'TNFRSF1B', 'TNF', '9606', '0.999', '0', '0', '0', '0.16', '0.887', '0.9', '0.95']
['9606.ENSP00000365435', '9606.ENSP00000162749', 'TNFRSF1B', 'TNFRSF1A', '9606', '0.994', '0', '0', '0', '0.063', '0.336', '0.9', '0.923']
['9606.ENSP00000365435', '9606.ENSP00000362994', 'TNFRSF1B', 'TRAF1', '9606', '0.983', '0', '0', '0', '0.137', '0.379', '0.9', '0.735']
['9606.ENSP00000365435', '9606.ENSP00000412237', 'TNFRSF1B', 'IL10', '9606', '0.98', '0', '0', '0', '0.076', '0', '0.9', '0.802']
['9606.ENSP00000365435', '9606.ENSP00000247668', 'TNFRSF1B', 'TRAF2', '9606', '0.98', '0', '0', '0', '0.05', '0.379', '0.9', '0.706']
['9606.ENSP00000365435', '9606.ENSP00000403495', 'TNFRSF1B', 'LTA', '9606', '0.977', '0', '0', '0', '0.11', '0.454', '0.9', '0.588']
['9606.ENSP00000365435', '9606.ENSP00000341268', 'TNFRSF1B', 'TRADD', '9606', '0.971', '0', '0', '0', '0.063', '0.336', '0.9', '0.589']
['9606.ENSP00000365435', '9606.ENSP00000309968', 'TNFRSF1B', 'ADAM17', '9606', '0.97', '0', '0', '0', '0.061', '0.379', '0.9', '0.559']
['9606.ENSP00000365435', '9606.ENSP00000381775', 'TNFRSF1B', 'TNFSF11', '9606', '0.968', '0', '0', '0', '0', '0', '0.9', '0.695']
['9606.ENSP00000365435', '9606.ENSP00000454207', 'TNFRSF1B', 'TRAF3', '9606', '0.965', '0', '0', '0', '0.055', '0.32', '0.9', '0.527']
['9606.ENSP00000379111', '9606.ENSP00000231449', 'IL4R', 'IL4', '9606', '0.999', '0', '0', '0', '0', '0.93', '0.9', '0.97']
['9606.ENSP00000379111', '9606.ENSP00000304915', 'IL4R', 'IL13', '9606', '0.998', '0', '0', '0', '0', '0.87', '0.9', '0.873']
['9606.ENSP00000379111', '9606.ENSP00000360730', 'IL4R', 'IL13RA1', '9606', '0.996', '0', '0', '0', '0.086', '0.877', '0.9', '0.684']
['9606.ENSP00000379111', '9606.ENSP00000363318', 'IL4R', 'IL2RG', '9606', '0.995', '0', '0', '0', '0.227', '0.87', '0.9', '0.631']
['9606.ENSP00000379111', '9606.ENSP00000300134', 'IL4R', 'STAT6', '9606', '0.993', '0', '0', '0', '0.116', '0.472', '0.9', '0.878']
['9606.ENSP00000379111', '9606.ENSP00000343204', 'IL4R', 'JAK1', '9606', '0.981', '0', '0', '0', '0.061', '0.388', '0.9', '0.723']
['9606.ENSP00000379111', '9606.ENSP00000305133', 'IL4R', 'SOCS5', '9606', '0.976', '0', '0', '0', '0', '0.402', '0.9', '0.631']
['9606.ENSP00000379111', '9606.ENSP00000391676', 'IL4R', 'JAK3', '9606', '0.973', '0', '0', '0', '0.079', '0.388', '0.9', '0.587']
['9606.ENSP00000379111', '9606.ENSP00000264657', 'IL4R', 'STAT3', '9606', '0.968', '0', '0', '0', '0.063', '0.08', '0.9', '0.675']
['9606.ENSP00000379111', '9606.ENSP00000371067', 'IL4R', 'JAK2', '9606', '0.962', '0', '0', '0', '0.061', '0.388', '0.9', '0.42']
['9606.ENSP00000386380', '9606.ENSP00000358997', 'IL1R1', 'IRAK1', '9606', '0.999', '0', '0', '0', '0.051', '0.993', '0.9', '0.815']
['9606.ENSP00000386380', '9606.ENSP00000433623', 'IL1R1', 'TRAF6', '9606', '0.999', '0', '0', '0', '0', '0.993', '0.9', '0.774']
['9606.ENSP00000386380', '9606.ENSP00000401399', 'IL1R1', 'MYD88', '9606', '0.999', '0', '0', '0', '0.061', '0.993', '0.9', '0.915']
['9606.ENSP00000386380', '9606.ENSP00000390651', 'IL1R1', 'IRAK4', '9606', '0.999', '0', '0', '0', '0.061', '0.993', '0.9', '0.749']
['9606.ENSP00000386380', '9606.ENSP00000259206', 'IL1R1', 'IL1RN', '9606', '0.998', '0', '0', '0', '0.088', '0.872', '0.9', '0.865']
['9606.ENSP00000386380', '9606.ENSP00000263341', 'IL1R1', 'IL1B', '9606', '0.998', '0', '0', '0', '0.076', '0.875', '0.9', '0.893']
['9606.ENSP00000386380', '9606.ENSP00000415139', 'IL1R1', 'TICAM2', '9606', '0.991', '0', '0', '0', '0.065', '0.354', '0.9', '0.872']
['9606.ENSP00000386380', '9606.ENSP00000314807', 'IL1R1', 'IL1RAP', '9606', '0.991', '0', '0', '0', '0.061', '0.876', '0.9', '0.799']
['9606.ENSP00000386380', '9606.ENSP00000263339', 'IL1R1', 'IL1A', '9606', '0.989', '0', '0', '0', '0.061', '0.457', '0.9', '0.826']
['9606.ENSP00000386380', '9606.ENSP00000314733', 'IL1R1', 'TOLLIP', '9606', '0.979', '0', '0', '0', '0', '0.476', '0.9', '0.638']
['9606.ENSP00000386884', '9606.ENSP00000379140', 'CXCR4', 'CXCL12', '9606', '0.998', '0', '0', '0', '0', '0.457', '0.9', '0.971']
['9606.ENSP00000386884', '9606.ENSP00000411355', 'CXCR4', 'PTPRC', '9606', '0.99', '0', '0', '0', '0.224', '0.379', '0.9', '0.829']
['9606.ENSP00000386884', '9606.ENSP00000011653', 'CXCR4', 'CD4', '9606', '0.983', '0', '0', '0', '0.087', '0.393', '0.9', '0.739']
['9606.ENSP00000386884', '9606.ENSP00000474412', 'CXCR4', 'CCL5', '9606', '0.983', '0', '0', '0', '0.061', '0.05', '0.9', '0.832']
['9606.ENSP00000386884', '9606.ENSP00000264657', 'CXCR4', 'STAT3', '9606', '0.981', '0', '0', '0', '0', '0.328', '0.9', '0.745']
['9606.ENSP00000386884', '9606.ENSP00000306512', 'CXCR4', 'CXCL8', '9606', '0.98', '0', '0', '0', '0', '0', '0.9', '0.812']
['9606.ENSP00000386884', '9606.ENSP00000480499', 'CXCR4', 'ITCH', '9606', '0.978', '0', '0', '0', '0.051', '0.447', '0.9', '0.633']
['9606.ENSP00000386884', '9606.ENSP00000341189', 'CXCR4', 'PTK2', '9606', '0.978', '0', '0', '0', '0.061', '0.379', '0.9', '0.68']
['9606.ENSP00000386884', '9606.ENSP00000371067', 'CXCR4', 'JAK2', '9606', '0.975', '0', '0', '0', '0', '0.349', '0.9', '0.65']
['9606.ENSP00000386884', '9606.ENSP00000482259', 'CXCR4', 'CCL4', '9606', '0.97', '0', '0', '0', '0.099', '0.124', '0.9', '0.674']
['9606.ENSP00000441600', '9606.ENSP00000302234', 'CCR3', 'CCL11', '9606', '0.999', '0', '0', '0', '0.087', '0.945', '0.9', '0.925']
['9606.ENSP00000441600', '9606.ENSP00000474412', 'CCR3', 'CCL5', '9606', '0.992', '0', '0', '0', '0.061', '0.402', '0.9', '0.88']
['9606.ENSP00000441600', '9606.ENSP00000482259', 'CCR3', 'CCL4', '9606', '0.983', '0', '0', '0', '0.081', '0.481', '0.9', '0.686']
['9606.ENSP00000441600', '9606.ENSP00000306884', 'CCR3', 'CXCL11', '9606', '0.982', '0', '0', '0', '0', '0.379', '0.9', '0.737']
['9606.ENSP00000441600', '9606.ENSP00000378365', 'CCR3', 'CCL26', '9606', '0.98', '0', '0', '0', '0', '0.379', '0.8', '0.854']
['9606.ENSP00000441600', '9606.ENSP00000305651', 'CCR3', 'CXCL10', '9606', '0.978', '0', '0', '0', '0', '0.379', '0.9', '0.682']
['9606.ENSP00000441600', '9606.ENSP00000225844', 'CCR3', 'CCL13', '9606', '0.977', '0', '0', '0', '0', '0.379', '0.9', '0.669']
['9606.ENSP00000441600', '9606.ENSP00000378118', 'CCR3', 'CCL8', '9606', '0.976', '0', '0', '0', '0.087', '0.52', '0.8', '0.766']
['9606.ENSP00000441600', '9606.ENSP00000354901', 'CCR3', 'CXCL9', '9606', '0.974', '0', '0', '0', '0.06', '0.379', '0.9', '0.608']
['9606.ENSP00000441600', '9606.ENSP00000400533', 'CCR3', 'CCL24', '9606', '0.97', '0', '0', '0', '0.086', '0.39', '0.8', '0.763']
['9606.ENSP00000473159', '9606.ENSP00000360538', 'FFAR2', 'FFAR4', '9606', '0.981', '0', '0', '0', '0.065', '0', '0.9', '0.822']
['9606.ENSP00000473159', '9606.ENSP00000309493', 'FFAR2', 'GPRC6A', '9606', '0.97', '0', '0', '0', '0', '0', '0.9', '0.721']
['9606.ENSP00000473159', '9606.ENSP00000387662', 'FFAR2', 'GCG', '9606', '0.965', '0', '0', '0', '0.048', '0', '0.9', '0.67']
['9606.ENSP00000473159', '9606.ENSP00000379472', 'FFAR2', 'CCK', '9606', '0.945', '0', '0', '0', '0', '0', '0.9', '0.475']
['9606.ENSP00000473159', '9606.ENSP00000420194', 'FFAR2', 'CASR', '9606', '0.944', '0', '0', '0', '0', '0', '0.9', '0.472']
['9606.ENSP00000473159', '9606.ENSP00000286548', 'FFAR2', 'GNAQ', '9606', '0.935', '0', '0', '0', '0', '0.379', '0.9', '0']
['9606.ENSP00000473159', '9606.ENSP00000468897', 'FFAR2', 'FPR2', '9606', '0.932', '0', '0', '0', '0.211', '0', '0.9', '0.211']
['9606.ENSP00000473159', '9606.ENSP00000295589', 'FFAR2', 'CCKAR', '9606', '0.923', '0', '0', '0', '0', '0', '0.9', '0.577']
['9606.ENSP00000473159', '9606.ENSP00000246553', 'FFAR2', 'FFAR1', '9606', '0.92', '0', '0', '0', '0', '0', '0.9', '0.843']
['9606.ENSP00000473159', '9606.ENSP00000376609', 'FFAR2', 'GRK5', '9606', '0.916', '0', '0', '0', '0', '0', '0.9', '0.195']
