['stringId_A', 'stringId_B', 'preferredName_A', 'preferredName_B', 'ncbiTaxonId', 'score', 'nscore', 'fscore', 'pscore', 'ascore', 'escore', 'dscore', 'tscore']
['9606.ENSP00000365433', '9606.ENSP00000441000', 'TCF19', 'VARS2', '9606', '0.402', '0', '0', '0', '0', '0', '0', '0.402']
['9606.ENSP00000365433', '9606.ENSP00000410446', 'TCF19', 'TRIM26', '9606', '0.471', '0', '0', '0', '0', '0', '0', '0.471']
['9606.ENSP00000365433', '9606.ENSP00000420875', 'TCF19', 'RMND5B', '9606', '0.489', '0', '0', '0', '0', '0', '0', '0.489']
['9606.ENSP00000365433', '9606.ENSP00000365963', 'TCF19', 'PPP1R11', '9606', '0.646', '0', '0', '0', '0', '0', '0', '0.646']
['9606.ENSP00000365433', '9606.ENSP00000366095', 'TCF19', 'MOG', '9606', '0.65', '0', '0', '0', '0', '0', '0', '0.65']
['9606.ENSP00000365433', '9606.ENSP00000365465', 'TCF19', 'CDSN', '9606', '0.707', '0', '0', '0', '0', '0', '0', '0.707']
['9606.ENSP00000365433', '9606.ENSP00000379566', 'TCF19', 'CCHCR1', '9606', '0.802', '0', '0', '0', '0.107', '0', '0', '0.788']
['9606.ENSP00000365465', '9606.ENSP00000378292', 'CDSN', 'KRT80', '9606', '0.421', '0', '0', '0', '0.139', '0', '0', '0.355']
['9606.ENSP00000365465', '9606.ENSP00000399168', 'CDSN', 'HLA-B', '9606', '0.422', '0', '0', '0', '0', '0', '0', '0.422']
['9606.ENSP00000365465', '9606.ENSP00000473047', 'CDSN', 'KLK11', '9606', '0.423', '0', '0', '0', '0.057', '0', '0', '0.414']
['9606.ENSP00000365465', '9606.ENSP00000469417', 'CDSN', 'KLK9', '9606', '0.425', '0', '0', '0', '0.097', '0', '0', '0.389']
['9606.ENSP00000365465', '9606.ENSP00000410446', 'CDSN', 'TRIM26', '9606', '0.434', '0', '0', '0', '0', '0', '0', '0.434']
['9606.ENSP00000365465', '9606.ENSP00000458715', 'CDSN', 'CARD14', '9606', '0.435', '0', '0', '0', '0.064', '0', '0', '0.422']
['9606.ENSP00000365465', '9606.ENSP00000379873', 'CDSN', 'HLA-A', '9606', '0.438', '0', '0', '0', '0', '0', '0', '0.438']
['9606.ENSP00000365465', '9606.ENSP00000370867', 'CDSN', 'TGM3', '9606', '0.438', '0', '0', '0', '0.064', '0', '0', '0.425']
['9606.ENSP00000365465', '9606.ENSP00000365963', 'CDSN', 'PPP1R11', '9606', '0.439', '0', '0', '0', '0', '0', '0', '0.439']
['9606.ENSP00000365465', '9606.ENSP00000375682', 'CDSN', 'KLK8', '9606', '0.448', '0', '0', '0', '0.076', '0', '0', '0.428']
['9606.ENSP00000365465', '9606.ENSP00000381101', 'CDSN', 'SERPINB7', '9606', '0.455', '0', '0', '0', '0.091', '0', '0', '0.425']
['9606.ENSP00000365465', '9606.ENSP00000470555', 'CDSN', 'KLK13', '9606', '0.459', '0', '0', '0', '0.086', '0', '0', '0.432']
['9606.ENSP00000365465', '9606.ENSP00000441000', 'CDSN', 'VARS2', '9606', '0.464', '0', '0', '0', '0', '0', '0', '0.464']
['9606.ENSP00000365465', '9606.ENSP00000397073', 'CDSN', 'TRIM10', '9606', '0.495', '0', '0', '0', '0', '0', '0', '0.495']
['9606.ENSP00000365465', '9606.ENSP00000369129', 'CDSN', 'DSP', '9606', '0.503', '0', '0', '0', '0.076', '0', '0', '0.484']
['9606.ENSP00000365465', '9606.ENSP00000379826', 'CDSN', 'TRIM40', '9606', '0.519', '0', '0', '0', '0', '0', '0', '0.519']
['9606.ENSP00000365465', '9606.ENSP00000369689', 'CDSN', 'CALML5', '9606', '0.526', '0', '0', '0', '0.14', '0', '0', '0.472']
['9606.ENSP00000365465', '9606.ENSP00000419298', 'CDSN', 'POU5F1B', '9606', '0.53', '0', '0', '0', '0', '0', '0', '0.53']
['9606.ENSP00000365465', '9606.ENSP00000393887', 'CDSN', 'AHSG', '9606', '0.545', '0', '0', '0', '0', '0', '0', '0.545']
['9606.ENSP00000365465', '9606.ENSP00000420875', 'CDSN', 'RMND5B', '9606', '0.547', '0', '0', '0', '0', '0', '0', '0.547']
['9606.ENSP00000365465', '9606.ENSP00000373370', 'CDSN', 'FLG2', '9606', '0.566', '0', '0', '0', '0.062', '0', '0', '0.556']
['9606.ENSP00000365465', '9606.ENSP00000366047', 'CDSN', 'KLK6', '9606', '0.591', '0', '0', '0', '0.06', '0', '0', '0.583']
['9606.ENSP00000365465', '9606.ENSP00000366095', 'CDSN', 'MOG', '9606', '0.595', '0', '0', '0', '0', '0', '0', '0.595']
['9606.ENSP00000365465', '9606.ENSP00000375678', 'CDSN', 'KLK14', '9606', '0.677', '0', '0', '0', '0', '0', '0', '0.677']
['9606.ENSP00000365465', '9606.ENSP00000379566', 'CDSN', 'CCHCR1', '9606', '0.756', '0', '0', '0', '0', '0', '0', '0.756']
['9606.ENSP00000365465', '9606.ENSP00000375683', 'CDSN', 'KLK7', '9606', '0.791', '0', '0', '0', '0.064', '0.379', '0', '0.669']
['9606.ENSP00000365465', '9606.ENSP00000418193', 'CDSN', 'SPRR2F', '9606', '0.9', '0', '0', '0', '0', '0', '0.9', '0']
['9606.ENSP00000365465', '9606.ENSP00000480484', 'CDSN', 'TCHH', '9606', '0.909', '0', '0', '0', '0.063', '0', '0.9', '0.11']
['9606.ENSP00000365465', '9606.ENSP00000411070', 'CDSN', 'LCE6A', '9606', '0.932', '0', '0', '0', '0.098', '0', '0.9', '0.307']
['9606.ENSP00000365465', '9606.ENSP00000475270', 'CDSN', 'LCE1C', '9606', '0.944', '0', '0', '0', '0.076', '0', '0.9', '0.443']
['9606.ENSP00000365465', '9606.ENSP00000393417', 'CDSN', 'CASP14', '9606', '0.946', '0', '0', '0', '0.062', '0', '0.9', '0.472']
['9606.ENSP00000365465', '9606.ENSP00000376423', 'CDSN', 'SPRR2A', '9606', '0.95', '0', '0', '0', '0.077', '0', '0.9', '0.502']
['9606.ENSP00000365963', '9606.ENSP00000379826', 'PPP1R11', 'TRIM40', '9606', '0.472', '0', '0', '0', '0.061', '0', '0', '0.46']
['9606.ENSP00000365963', '9606.ENSP00000419298', 'PPP1R11', 'POU5F1B', '9606', '0.539', '0', '0', '0', '0.051', '0', '0', '0.535']
['9606.ENSP00000365963', '9606.ENSP00000379873', 'PPP1R11', 'HLA-A', '9606', '0.646', '0', '0', '0', '0', '0', '0', '0.646']
['9606.ENSP00000365963', '9606.ENSP00000397073', 'PPP1R11', 'TRIM10', '9606', '0.702', '0', '0', '0', '0.061', '0', '0', '0.696']
['9606.ENSP00000365963', '9606.ENSP00000410446', 'PPP1R11', 'TRIM26', '9606', '0.798', '0', '0', '0', '0.061', '0', '0', '0.794']
['9606.ENSP00000366047', '9606.ENSP00000366095', 'KLK6', 'MOG', '9606', '0.423', '0', '0', '0', '0.27', '0', '0', '0.241']
['9606.ENSP00000366047', '9606.ENSP00000393417', 'KLK6', 'CASP14', '9606', '0.431', '0', '0', '0', '0', '0.056', '0', '0.422']
['9606.ENSP00000366095', '9606.ENSP00000419298', 'MOG', 'POU5F1B', '9606', '0.518', '0', '0', '0', '0', '0', '0', '0.518']
['9606.ENSP00000366095', '9606.ENSP00000379566', 'MOG', 'CCHCR1', '9606', '0.652', '0', '0', '0', '0', '0', '0', '0.652']
['9606.ENSP00000369129', '9606.ENSP00000418193', 'DSP', 'SPRR2F', '9606', '0.9', '0', '0', '0', '0', '0', '0.9', '0']
['9606.ENSP00000369129', '9606.ENSP00000376423', 'DSP', 'SPRR2A', '9606', '0.906', '0', '0', '0', '0', '0', '0.9', '0.102']
['9606.ENSP00000369129', '9606.ENSP00000480484', 'DSP', 'TCHH', '9606', '0.933', '0', '0', '0', '0.059', '0', '0.9', '0.354']
['9606.ENSP00000369689', '9606.ENSP00000393417', 'CALML5', 'CASP14', '9606', '0.413', '0', '0', '0', '0.062', '0', '0', '0.4']
['9606.ENSP00000369689', '9606.ENSP00000480484', 'CALML5', 'TCHH', '9606', '0.416', '0', '0', '0', '0.064', '0', '0', '0.401']
['9606.ENSP00000369689', '9606.ENSP00000370867', 'CALML5', 'TGM3', '9606', '0.84', '0', '0', '0', '0.061', '0.379', '0', '0.749']
['9606.ENSP00000370867', '9606.ENSP00000373370', 'TGM3', 'FLG2', '9606', '0.443', '0', '0', '0', '0.062', '0', '0', '0.431']
['9606.ENSP00000373370', '9606.ENSP00000375683', 'FLG2', 'KLK7', '9606', '0.402', '0', '0', '0', '0.062', '0', '0', '0.389']
['9606.ENSP00000373370', '9606.ENSP00000393417', 'FLG2', 'CASP14', '9606', '0.569', '0', '0', '0', '0.08', '0', '0', '0.551']
['9606.ENSP00000375678', '9606.ENSP00000393417', 'KLK14', 'CASP14', '9606', '0.416', '0', '0', '0', '0', '0.056', '0', '0.406']
['9606.ENSP00000375678', '9606.ENSP00000393887', 'KLK14', 'AHSG', '9606', '0.493', '0', '0', '0', '0', '0', '0', '0.493']
['9606.ENSP00000375682', '9606.ENSP00000375683', 'KLK8', 'KLK7', '9606', '0.596', '0', '0', '0.443', '0.553', '0', '0', '0.757']
['9606.ENSP00000375683', '9606.ENSP00000393417', 'KLK7', 'CASP14', '9606', '0.515', '0', '0', '0', '0.062', '0.056', '0', '0.496']
['9606.ENSP00000376423', '9606.ENSP00000411070', 'SPRR2A', 'LCE6A', '9606', '0.905', '0', '0', '0', '0.098', '0', '0.9', '0']
['9606.ENSP00000376423', '9606.ENSP00000480484', 'SPRR2A', 'TCHH', '9606', '0.906', '0', '0', '0', '0.049', '0', '0.9', '0.091']
['9606.ENSP00000376423', '9606.ENSP00000475270', 'SPRR2A', 'LCE1C', '9606', '0.908', '0', '0', '0', '0.123', '0', '0.9', '0']
['9606.ENSP00000376423', '9606.ENSP00000393417', 'SPRR2A', 'CASP14', '9606', '0.91', '0', '0', '0', '0.062', '0', '0.9', '0.118']
['9606.ENSP00000376423', '9606.ENSP00000418193', 'SPRR2A', 'SPRR2F', '9606', '0.959', '0', '0', '0', '0.213', '0', '0.9', '0.526']
['9606.ENSP00000379566', '9606.ENSP00000399168', 'CCHCR1', 'HLA-B', '9606', '0.408', '0', '0', '0', '0', '0', '0', '0.408']
['9606.ENSP00000379566', '9606.ENSP00000419298', 'CCHCR1', 'POU5F1B', '9606', '0.461', '0', '0.134', '0', '0', '0', '0', '0.403']
['9606.ENSP00000379566', '9606.ENSP00000420875', 'CCHCR1', 'RMND5B', '9606', '0.561', '0', '0', '0', '0', '0', '0', '0.561']
['9606.ENSP00000379826', '9606.ENSP00000441000', 'TRIM40', 'VARS2', '9606', '0.679', '0', '0', '0', '0.062', '0', '0', '0.671']
['9606.ENSP00000379873', '9606.ENSP00000410446', 'HLA-A', 'TRIM26', '9606', '0.928', '0', '0', '0', '0', '0', '0.9', '0.313']
['9606.ENSP00000379873', '9606.ENSP00000397073', 'HLA-A', 'TRIM10', '9606', '0.928', '0', '0.001', '0', '0', '0', '0.9', '0.313']
['9606.ENSP00000379873', '9606.ENSP00000399168', 'HLA-A', 'HLA-B', '9606', '0.986', '0', '0', '0', '0.37', '0.802', '0.9', '0.956']
['9606.ENSP00000393417', '9606.ENSP00000475270', 'CASP14', 'LCE1C', '9606', '0.9', '0', '0', '0', '0', '0', '0.9', '0']
['9606.ENSP00000393417', '9606.ENSP00000411070', 'CASP14', 'LCE6A', '9606', '0.902', '0', '0', '0', '0.062', '0', '0.9', '0']
['9606.ENSP00000393417', '9606.ENSP00000418193', 'CASP14', 'SPRR2F', '9606', '0.907', '0', '0', '0', '0', '0', '0.9', '0.116']
['9606.ENSP00000393417', '9606.ENSP00000480484', 'CASP14', 'TCHH', '9606', '0.93', '0', '0', '0', '0.062', '0', '0.9', '0.322']
['9606.ENSP00000397073', '9606.ENSP00000419298', 'TRIM10', 'POU5F1B', '9606', '0.559', '0', '0', '0', '0', '0.053', '0', '0.554']
['9606.ENSP00000397073', '9606.ENSP00000441000', 'TRIM10', 'VARS2', '9606', '0.608', '0', '0', '0', '0.062', '0', '0', '0.6']
['9606.ENSP00000397073', '9606.ENSP00000399168', 'TRIM10', 'HLA-B', '9606', '0.919', '0', '0.001', '0', '0', '0', '0.9', '0.232']
['9606.ENSP00000399168', '9606.ENSP00000410446', 'HLA-B', 'TRIM26', '9606', '0.919', '0', '0', '0', '0', '0', '0.9', '0.229']
['9606.ENSP00000410446', '9606.ENSP00000419298', 'TRIM26', 'POU5F1B', '9606', '0.531', '0', '0', '0', '0', '0.053', '0', '0.526']
['9606.ENSP00000411070', '9606.ENSP00000480484', 'LCE6A', 'TCHH', '9606', '0.925', '0', '0', '0', '0', '0', '0.9', '0.285']
['9606.ENSP00000411070', '9606.ENSP00000475270', 'LCE6A', 'LCE1C', '9606', '0.93', '0', '0', '0', '0.335', '0', '0.9', '0']
['9606.ENSP00000411070', '9606.ENSP00000418193', 'LCE6A', 'SPRR2F', '9606', '0.948', '0', '0', '0', '0.069', '0', '0.9', '0.491']
['9606.ENSP00000418193', '9606.ENSP00000480484', 'SPRR2F', 'TCHH', '9606', '0.9', '0', '0', '0', '0', '0', '0.9', '0.05']
['9606.ENSP00000418193', '9606.ENSP00000475270', 'SPRR2F', 'LCE1C', '9606', '0.9', '0', '0', '0', '0', '0', '0.9', '0']
['9606.ENSP00000475270', '9606.ENSP00000480484', 'LCE1C', 'TCHH', '9606', '0.9', '0', '0', '0', '0', '0', '0.9', '0']
